Flight_ID,Airline,Distance_km,Departure_Delay_min,Arrival_Delay_min,Delay_Status,Delay Difference,Distance Category , Performance Label
7841,Delta,1224,102,84,OnTime,-18,Short Haul,Poor
7842,Delta,11387,49,83,Delayed,34,Long Haul,Poor
7843,Indigo,3415,46,34,Delayed,-12,Medium Long,Poor
7844,Indigo,9512,119,90,OnTime,-29,Long Haul,Poor
7845,Indigo,9999,122,120,Delayed,-2,Long Haul,Poor
7846,Indigo,2533,47,186,Delayed,139,Short Haul,Poor
7847,Indigo,2774,110,34,Delayed,-76,Short Haul,Poor
7848,Indigo,2769,37,76,OnTime,39,Short Haul,Poor
7849,Delta,8663,1,173,OnTime,172,Long Haul,Poor
7850,Delta,368,102,59,Delayed,-43,Short Haul,Poor
7851,Delta,6332,134,72,OnTime,-62,Medium Long,Poor
7852,Indigo,9091,15,75,OnTime,60,Long Haul,Poor
7853,Indigo,4351,177,53,OnTime,-124,Medium Long,Poor
7854,Lufthansa,5154,35,71,OnTime,36,Medium Long,Poor
7855,Emirates,2672,63,142,OnTime,79,Short Haul,Poor
7856,Indigo,8471,96,166,OnTime,70,Long Haul,Poor
7857,Indigo,7522,140,69,Delayed,-71,Long Haul,Poor
7858,Lufthansa,2555,120,17,OnTime,-103,Short Haul,Good
7859,Delta,1888,119,156,Delayed,37,Short Haul,Poor
7860,Delta,9971,79,165,Delayed,86,Long Haul,Poor
7861,Lufthansa,11886,179,148,OnTime,-31,Long Haul,Poor
7862,Indigo,2913,113,20,OnTime,-93,Short Haul,Good
7863,Indigo,6650,91,168,OnTime,77,Medium Long,Poor
7864,Lufthansa,4652,117,178,Delayed,61,Medium Long,Poor
7865,Emirates,2636,160,2,Delayed,-158,Short Haul,Good
7866,Lufthansa,1798,53,114,OnTime,61,Short Haul,Poor
7867,Indigo,9507,24,147,OnTime,123,Long Haul,Poor
7868,Delta,1477,134,180,Delayed,46,Short Haul,Poor
7869,Lufthansa,3155,31,140,OnTime,109,Medium Long,Poor
7870,Emirates,3950,72,150,OnTime,78,Medium Long,Poor
7871,Lufthansa,10631,53,20,Delayed,-33,Long Haul,Good
7872,Lufthansa,8929,88,65,Delayed,-23,Long Haul,Poor
7873,Indigo,964,164,146,Delayed,-18,Short Haul,Poor
7874,Indigo,6689,26,48,Delayed,22,Medium Long,Poor
7875,Lufthansa,9297,71,54,Delayed,-17,Long Haul,Poor
7876,Indigo,6432,42,191,OnTime,149,Medium Long,Poor
7877,Emirates,8679,18,12,Delayed,-6,Long Haul,Good
7878,Delta,631,52,154,OnTime,102,Short Haul,Poor
7879,Lufthansa,2360,36,146,Delayed,110,Short Haul,Poor
7880,Delta,11426,27,179,OnTime,152,Long Haul,Poor
7881,Lufthansa,5269,17,129,Delayed,112,Medium Long,Poor
7882,Indigo,10253,62,110,OnTime,48,Long Haul,Poor
7883,Indigo,1109,72,26,OnTime,-46,Short Haul,Good
7884,Lufthansa,1271,31,151,Delayed,120,Short Haul,Poor
7885,Indigo,6012,11,15,OnTime,4,Medium Long,Good
7886,Indigo,8332,156,1,OnTime,-155,Long Haul,Good
7887,Indigo,7373,115,141,Delayed,26,Long Haul,Poor
7888,Emirates,3881,149,67,Delayed,-82,Medium Long,Poor
7889,Lufthansa,7998,65,159,OnTime,94,Long Haul,Poor
7890,Lufthansa,1088,108,12,Delayed,-96,Short Haul,Good
7891,Emirates,709,57,113,Delayed,56,Short Haul,Poor
7892,Indigo,11561,26,171,Delayed,145,Long Haul,Poor
7893,Indigo,4449,80,103,Delayed,23,Medium Long,Poor
7894,Lufthansa,727,90,118,Delayed,28,Short Haul,Poor
7895,Emirates,7763,166,65,OnTime,-101,Long Haul,Poor
7896,Emirates,8637,67,30,OnTime,-37,Long Haul,Good
7897,Indigo,2673,136,165,Delayed,29,Short Haul,Poor
7898,Delta,5833,10,57,OnTime,47,Medium Long,Poor
7899,Delta,2929,60,35,OnTime,-25,Short Haul,Poor
7900,Indigo,739,19,77,Delayed,58,Short Haul,Poor
7901,Indigo,9353,91,31,OnTime,-60,Long Haul,Poor
7902,Lufthansa,5117,66,184,Delayed,118,Medium Long,Poor
7903,Lufthansa,11614,119,25,Delayed,-94,Long Haul,Good
7904,Delta,11445,124,193,OnTime,69,Long Haul,Poor
7905,Indigo,4483,91,104,OnTime,13,Medium Long,Poor
7906,Emirates,11210,14,50,Delayed,36,Long Haul,Poor
7907,Delta,11250,142,170,OnTime,28,Long Haul,Poor
7908,Lufthansa,1752,97,38,Delayed,-59,Short Haul,Poor
7909,Emirates,6865,5,1,OnTime,-4,Medium Long,Good
7910,Emirates,6216,58,127,Delayed,69,Medium Long,Poor
7911,Indigo,11770,101,27,Delayed,-74,Long Haul,Good
7912,Delta,6028,125,171,Delayed,46,Medium Long,Poor
7913,Lufthansa,9502,89,106,Delayed,17,Long Haul,Poor
7914,Lufthansa,9933,167,126,Delayed,-41,Long Haul,Poor
7915,Indigo,7160,87,67,Delayed,-20,Long Haul,Poor
7916,Emirates,7704,174,195,Delayed,21,Long Haul,Poor
7917,Emirates,870,33,18,Delayed,-15,Short Haul,Good
7918,Indigo,9733,85,97,Delayed,12,Long Haul,Poor
7919,Lufthansa,8464,170,31,OnTime,-139,Long Haul,Poor
7920,Emirates,2082,86,76,OnTime,-10,Short Haul,Poor
7921,Lufthansa,10047,37,118,Delayed,81,Long Haul,Poor
7922,Indigo,821,173,149,Delayed,-24,Short Haul,Poor
7923,Emirates,9142,106,126,OnTime,20,Long Haul,Poor
7924,Lufthansa,2915,44,58,Delayed,14,Short Haul,Poor
7925,Lufthansa,1738,56,119,OnTime,63,Short Haul,Poor
7926,Lufthansa,7690,38,72,Delayed,34,Long Haul,Poor
7927,Lufthansa,1678,52,198,OnTime,146,Short Haul,Poor
7928,Emirates,10329,67,67,OnTime,0,Long Haul,Poor
7929,Delta,11885,18,109,Delayed,91,Long Haul,Poor
7930,Indigo,2891,90,129,Delayed,39,Short Haul,Poor
7931,Emirates,735,165,17,OnTime,-148,Short Haul,Good
7932,Delta,7303,177,16,OnTime,-161,Long Haul,Good
7933,Delta,4511,159,91,OnTime,-68,Medium Long,Poor
7934,Delta,714,38,104,Delayed,66,Short Haul,Poor
7935,Delta,9587,118,162,OnTime,44,Long Haul,Poor
7936,Emirates,8959,10,22,OnTime,12,Long Haul,Good
7937,Emirates,3252,35,58,Delayed,23,Medium Long,Poor
7938,Delta,8748,172,53,OnTime,-119,Long Haul,Poor
7939,Emirates,10719,101,170,Delayed,69,Long Haul,Poor
7940,Indigo,7336,150,21,OnTime,-129,Long Haul,Good
7941,Emirates,3339,146,186,Delayed,40,Medium Long,Poor
7942,Lufthansa,4720,83,63,OnTime,-20,Medium Long,Poor
7943,Lufthansa,7289,93,59,Delayed,-34,Long Haul,Poor
7944,Indigo,8957,140,101,OnTime,-39,Long Haul,Poor
7945,Delta,1367,109,54,OnTime,-55,Short Haul,Poor
7946,Emirates,1049,42,84,Delayed,42,Short Haul,Poor
7947,Emirates,315,55,53,Delayed,-2,Short Haul,Poor
7948,Lufthansa,11571,14,41,Delayed,27,Long Haul,Poor
7949,Indigo,11353,102,98,OnTime,-4,Long Haul,Poor
7950,Lufthansa,9542,135,41,Delayed,-94,Long Haul,Poor
7951,Emirates,7203,74,192,Delayed,118,Long Haul,Poor
7952,Indigo,11311,95,141,Delayed,46,Long Haul,Poor
7953,Emirates,2269,39,74,OnTime,35,Short Haul,Poor
7954,Delta,2435,133,154,Delayed,21,Short Haul,Poor
7955,Indigo,3992,156,129,Delayed,-27,Medium Long,Poor
7956,Indigo,10048,168,105,Delayed,-63,Long Haul,Poor
7957,Indigo,1717,14,194,Delayed,180,Short Haul,Poor
7958,Emirates,9918,125,187,OnTime,62,Long Haul,Poor
7959,Indigo,7231,97,196,Delayed,99,Long Haul,Poor
7960,Lufthansa,9316,35,32,Delayed,-3,Long Haul,Poor
7961,Delta,6252,168,111,Delayed,-57,Medium Long,Poor
7962,Indigo,8727,111,54,Delayed,-57,Long Haul,Poor
7963,Emirates,10680,86,118,Delayed,32,Long Haul,Poor
7964,Lufthansa,7525,37,17,Delayed,-20,Long Haul,Good
7965,Emirates,11591,16,89,Delayed,73,Long Haul,Poor
7966,Indigo,1660,165,5,OnTime,-160,Short Haul,Good
7967,Lufthansa,1687,57,17,OnTime,-40,Short Haul,Good
7968,Lufthansa,9549,28,173,OnTime,145,Long Haul,Poor
7969,Delta,7471,115,80,OnTime,-35,Long Haul,Poor
7970,Emirates,3346,81,115,OnTime,34,Medium Long,Poor
7971,Delta,819,136,172,Delayed,36,Short Haul,Poor
7972,Indigo,2745,141,126,Delayed,-15,Short Haul,Poor
7973,Emirates,5077,157,166,Delayed,9,Medium Long,Poor
7974,Delta,11342,85,5,Delayed,-80,Long Haul,Good
7975,Emirates,6926,14,180,OnTime,166,Medium Long,Poor
7976,Lufthansa,1997,0,43,OnTime,43,Short Haul,Poor
7977,Indigo,6198,95,4,OnTime,-91,Medium Long,Good
7978,Delta,2041,175,47,Delayed,-128,Short Haul,Poor
7979,Delta,11142,177,186,Delayed,9,Long Haul,Poor
7980,Lufthansa,10413,93,12,OnTime,-81,Long Haul,Good
7981,Emirates,4490,93,42,Delayed,-51,Medium Long,Poor
7982,Lufthansa,2459,162,25,OnTime,-137,Short Haul,Good
7983,Delta,5980,143,17,OnTime,-126,Medium Long,Good
7984,Lufthansa,8675,65,13,OnTime,-52,Long Haul,Good
7985,Emirates,7261,26,51,OnTime,25,Long Haul,Poor
7986,Delta,11404,34,13,OnTime,-21,Long Haul,Good
7987,Emirates,1098,175,15,Delayed,-160,Short Haul,Good
7988,Indigo,1320,34,106,OnTime,72,Short Haul,Poor
7989,Delta,3995,28,127,Delayed,99,Medium Long,Poor
7990,Lufthansa,740,115,130,Delayed,15,Short Haul,Poor
7991,Lufthansa,5899,177,116,Delayed,-61,Medium Long,Poor
7992,Indigo,11736,49,155,Delayed,106,Long Haul,Poor
7993,Lufthansa,9070,130,110,Delayed,-20,Long Haul,Poor
7994,Delta,341,27,27,OnTime,0,Short Haul,Good
7995,Lufthansa,11216,21,31,OnTime,10,Long Haul,Poor
7996,Delta,4437,54,28,OnTime,-26,Medium Long,Good
7997,Lufthansa,11615,104,110,OnTime,6,Long Haul,Poor
7998,Delta,6267,111,3,Delayed,-108,Medium Long,Good
7999,Lufthansa,10500,59,182,Delayed,123,Long Haul,Poor
8000,Indigo,5795,27,2,Delayed,-25,Medium Long,Good
8001,Delta,2606,149,179,OnTime,30,Short Haul,Poor
8002,Lufthansa,3896,104,134,OnTime,30,Medium Long,Poor
8003,Delta,7205,97,20,Delayed,-77,Long Haul,Good
8004,Emirates,2081,157,22,OnTime,-135,Short Haul,Good
8005,Lufthansa,10989,32,133,Delayed,101,Long Haul,Poor
8006,Lufthansa,1738,132,23,OnTime,-109,Short Haul,Good
8007,Lufthansa,7270,139,123,Delayed,-16,Long Haul,Poor
8008,Emirates,6809,71,5,Delayed,-66,Medium Long,Good
8009,Indigo,2688,156,80,OnTime,-76,Short Haul,Poor
8010,Delta,8457,22,61,OnTime,39,Long Haul,Poor
8011,Indigo,5346,84,193,Delayed,109,Medium Long,Poor
8012,Lufthansa,958,148,127,Delayed,-21,Short Haul,Poor
8013,Lufthansa,8004,48,57,OnTime,9,Long Haul,Poor
8014,Delta,9127,133,30,Delayed,-103,Long Haul,Good
8015,Indigo,6580,126,28,OnTime,-98,Medium Long,Good
8016,Indigo,11316,38,44,OnTime,6,Long Haul,Poor
8017,Emirates,8412,164,81,Delayed,-83,Long Haul,Poor
8018,Delta,2298,104,27,Delayed,-77,Short Haul,Good
8019,Indigo,11724,78,73,Delayed,-5,Long Haul,Poor
8020,Indigo,377,16,77,OnTime,61,Short Haul,Poor
8021,Emirates,11049,81,26,OnTime,-55,Long Haul,Good
8022,Emirates,3533,141,131,Delayed,-10,Medium Long,Poor
8023,Emirates,1412,25,186,OnTime,161,Short Haul,Poor
8024,Delta,11867,45,16,Delayed,-29,Long Haul,Good
8025,Emirates,6571,79,85,Delayed,6,Medium Long,Poor
8026,Emirates,11695,100,50,Delayed,-50,Long Haul,Poor
8027,Delta,11948,163,121,Delayed,-42,Long Haul,Poor
8028,Delta,11624,84,86,Delayed,2,Long Haul,Poor
8029,Emirates,1115,64,72,OnTime,8,Short Haul,Poor
8030,Lufthansa,1611,104,166,Delayed,62,Short Haul,Poor
8031,Delta,10999,87,72,OnTime,-15,Long Haul,Poor
8032,Delta,5517,61,172,Delayed,111,Medium Long,Poor
8033,Indigo,6516,171,8,OnTime,-163,Medium Long,Good
8034,Lufthansa,8506,10,140,OnTime,130,Long Haul,Poor
8035,Delta,5641,30,179,Delayed,149,Medium Long,Poor
8036,Emirates,9421,39,189,Delayed,150,Long Haul,Poor
8037,Lufthansa,2508,170,191,OnTime,21,Short Haul,Poor
8038,Lufthansa,5081,97,192,OnTime,95,Medium Long,Poor
8039,Delta,2716,178,57,Delayed,-121,Short Haul,Poor
8040,Lufthansa,11223,36,115,OnTime,79,Long Haul,Poor
8041,Indigo,3858,116,196,OnTime,80,Medium Long,Poor
8042,Indigo,2225,153,18,OnTime,-135,Short Haul,Good
8043,Emirates,10329,179,35,OnTime,-144,Long Haul,Poor
8044,Lufthansa,3698,46,83,Delayed,37,Medium Long,Poor
8045,Lufthansa,8885,3,5,Delayed,2,Long Haul,Good
8046,Lufthansa,11356,96,130,Delayed,34,Long Haul,Poor
8047,Delta,3051,120,63,Delayed,-57,Medium Long,Poor
8048,Indigo,8068,154,92,Delayed,-62,Long Haul,Poor
8049,Emirates,6743,16,15,Delayed,-1,Medium Long,Good
8050,Emirates,11772,72,110,OnTime,38,Long Haul,Poor
8051,Emirates,9082,8,184,OnTime,176,Long Haul,Poor
8052,Delta,2327,18,56,OnTime,38,Short Haul,Poor
8053,Indigo,2164,161,82,Delayed,-79,Short Haul,Poor
8054,Lufthansa,5543,11,67,OnTime,56,Medium Long,Poor
8055,Lufthansa,11085,119,52,Delayed,-67,Long Haul,Poor
8056,Emirates,8853,60,189,Delayed,129,Long Haul,Poor
8057,Emirates,584,99,110,OnTime,11,Short Haul,Poor
8058,Indigo,816,148,94,Delayed,-54,Short Haul,Poor
8059,Emirates,5074,114,141,OnTime,27,Medium Long,Poor
8060,Indigo,235,79,143,Delayed,64,Short Haul,Poor
8061,Emirates,5405,59,3,OnTime,-56,Medium Long,Good
8062,Emirates,7767,30,176,Delayed,146,Long Haul,Poor
8063,Delta,3902,13,73,Delayed,60,Medium Long,Poor
8064,Delta,2037,35,71,OnTime,36,Short Haul,Poor
8065,Emirates,9584,134,31,OnTime,-103,Long Haul,Poor
8066,Emirates,354,1,3,OnTime,2,Short Haul,Good
8067,Emirates,7440,160,90,Delayed,-70,Long Haul,Poor
8068,Delta,6371,90,126,Delayed,36,Medium Long,Poor
8069,Emirates,203,125,192,OnTime,67,Short Haul,Poor
8070,Emirates,3177,80,180,Delayed,100,Medium Long,Poor
8071,Emirates,4552,35,196,OnTime,161,Medium Long,Poor
8072,Delta,3026,155,73,Delayed,-82,Medium Long,Poor
8073,Emirates,8127,62,103,OnTime,41,Long Haul,Poor
8074,Lufthansa,1466,133,125,OnTime,-8,Short Haul,Poor
8075,Delta,2657,23,17,Delayed,-6,Short Haul,Good
8076,Delta,9243,105,62,Delayed,-43,Long Haul,Poor
8077,Lufthansa,3300,132,71,Delayed,-61,Medium Long,Poor
8078,Indigo,10678,109,108,Delayed,-1,Long Haul,Poor
8079,Lufthansa,10839,39,172,Delayed,133,Long Haul,Poor
8080,Delta,11447,172,117,OnTime,-55,Long Haul,Poor
8081,Indigo,11569,72,124,OnTime,52,Long Haul,Poor
8082,Indigo,1193,93,9,OnTime,-84,Short Haul,Good
8083,Lufthansa,10486,110,10,OnTime,-100,Long Haul,Good
8084,Indigo,10459,98,179,OnTime,81,Long Haul,Poor
8085,Delta,11346,148,88,OnTime,-60,Long Haul,Poor
8086,Emirates,8358,178,109,Delayed,-69,Long Haul,Poor
8087,Delta,6496,122,141,Delayed,19,Medium Long,Poor
8088,Emirates,6891,172,116,Delayed,-56,Medium Long,Poor
8089,Indigo,10634,77,190,Delayed,113,Long Haul,Poor
8090,Delta,2982,86,174,Delayed,88,Short Haul,Poor
8091,Emirates,11588,141,126,OnTime,-15,Long Haul,Poor
8092,Delta,5050,156,31,Delayed,-125,Medium Long,Poor
8093,Delta,2535,45,109,Delayed,64,Short Haul,Poor
8094,Lufthansa,3270,103,144,Delayed,41,Medium Long,Poor
8095,Emirates,9576,129,133,OnTime,4,Long Haul,Poor
8096,Emirates,6746,157,32,Delayed,-125,Medium Long,Poor
8097,Delta,11814,34,65,OnTime,31,Long Haul,Poor
8098,Delta,5616,125,159,Delayed,34,Medium Long,Poor
8099,Delta,5330,144,155,Delayed,11,Medium Long,Poor
8100,Delta,4716,34,193,Delayed,159,Medium Long,Poor
8101,Emirates,11860,98,188,Delayed,90,Long Haul,Poor
8102,Indigo,5307,133,25,OnTime,-108,Medium Long,Good
8103,Delta,1188,47,179,Delayed,132,Short Haul,Poor
8104,Emirates,6317,143,168,OnTime,25,Medium Long,Poor
8105,Emirates,7316,21,160,OnTime,139,Long Haul,Poor
8106,Indigo,5027,47,63,Delayed,16,Medium Long,Poor
8107,Lufthansa,233,150,187,Delayed,37,Short Haul,Poor
8108,Indigo,7409,18,196,OnTime,178,Long Haul,Poor
8109,Lufthansa,8377,82,103,OnTime,21,Long Haul,Poor
8110,Lufthansa,3425,7,36,Delayed,29,Medium Long,Poor
8111,Emirates,10932,84,19,Delayed,-65,Long Haul,Good
8112,Delta,9524,38,145,OnTime,107,Long Haul,Poor
8113,Indigo,7946,161,32,OnTime,-129,Long Haul,Poor
8114,Delta,1352,19,55,Delayed,36,Short Haul,Poor
8115,Emirates,2247,156,48,OnTime,-108,Short Haul,Poor
8116,Emirates,5941,52,162,Delayed,110,Medium Long,Poor
8117,Delta,6504,137,29,Delayed,-108,Medium Long,Good
8118,Emirates,283,174,145,OnTime,-29,Short Haul,Poor
8119,Lufthansa,10894,77,175,OnTime,98,Long Haul,Poor
8120,Emirates,3914,74,63,OnTime,-11,Medium Long,Poor
8121,Emirates,4239,125,30,Delayed,-95,Medium Long,Good
8122,Emirates,2800,150,185,OnTime,35,Short Haul,Poor
8123,Emirates,5354,110,98,OnTime,-12,Medium Long,Poor
8124,Emirates,2472,173,92,Delayed,-81,Short Haul,Poor
8125,Emirates,10709,65,159,OnTime,94,Long Haul,Poor
8126,Indigo,2759,118,127,OnTime,9,Short Haul,Poor
8127,Lufthansa,7529,55,186,Delayed,131,Long Haul,Poor
8128,Delta,8025,45,41,Delayed,-4,Long Haul,Poor
8129,Indigo,5021,23,57,OnTime,34,Medium Long,Poor
8130,Lufthansa,9947,12,179,Delayed,167,Long Haul,Poor
8131,Delta,9576,100,13,Delayed,-87,Long Haul,Good
8132,Indigo,6851,105,151,OnTime,46,Medium Long,Poor
8133,Indigo,10729,107,158,OnTime,51,Long Haul,Poor
8134,Delta,1515,136,35,OnTime,-101,Short Haul,Poor
8135,Delta,7426,6,64,Delayed,58,Long Haul,Poor
8136,Indigo,7556,97,153,OnTime,56,Long Haul,Poor
8137,Delta,5536,35,59,Delayed,24,Medium Long,Poor
8138,Emirates,5382,178,47,OnTime,-131,Medium Long,Poor
8139,Emirates,8618,162,128,Delayed,-34,Long Haul,Poor
8140,Delta,1620,13,164,OnTime,151,Short Haul,Poor
8141,Delta,4284,106,162,OnTime,56,Medium Long,Poor
8142,Delta,5818,152,20,Delayed,-132,Medium Long,Good
8143,Emirates,11507,37,196,OnTime,159,Long Haul,Poor
8144,Lufthansa,7920,151,0,Delayed,-151,Long Haul,Good
8145,Lufthansa,2110,174,9,OnTime,-165,Short Haul,Good
8146,Emirates,6488,97,29,Delayed,-68,Medium Long,Good
8147,Lufthansa,10945,21,171,Delayed,150,Long Haul,Poor
8148,Lufthansa,3937,97,160,OnTime,63,Medium Long,Poor
8149,Delta,6972,112,184,Delayed,72,Medium Long,Poor
8150,Lufthansa,6037,131,86,Delayed,-45,Medium Long,Poor
8151,Indigo,10240,169,78,Delayed,-91,Long Haul,Poor
8152,Emirates,5386,128,152,Delayed,24,Medium Long,Poor
8153,Emirates,8840,43,127,Delayed,84,Long Haul,Poor
8154,Delta,5440,85,74,Delayed,-11,Medium Long,Poor
8155,Indigo,2226,138,83,Delayed,-55,Short Haul,Poor
8156,Indigo,6959,177,94,Delayed,-83,Medium Long,Poor
8157,Delta,6199,113,106,OnTime,-7,Medium Long,Poor
8158,Indigo,3413,111,5,Delayed,-106,Medium Long,Good
8159,Lufthansa,5269,19,177,Delayed,158,Medium Long,Poor
8160,Emirates,6423,4,104,Delayed,100,Medium Long,Poor
8161,Delta,940,96,80,Delayed,-16,Short Haul,Poor
8162,Lufthansa,8316,88,21,OnTime,-67,Long Haul,Good
8163,Indigo,5987,61,51,OnTime,-10,Medium Long,Poor
8164,Delta,581,80,81,OnTime,1,Short Haul,Poor
8165,Indigo,11615,26,147,Delayed,121,Long Haul,Poor
8166,Delta,6761,144,115,OnTime,-29,Medium Long,Poor
8167,Lufthansa,2501,150,73,OnTime,-77,Short Haul,Poor
8168,Delta,3785,95,6,Delayed,-89,Medium Long,Good
8169,Emirates,3543,55,175,Delayed,120,Medium Long,Poor
8170,Emirates,7337,102,172,OnTime,70,Long Haul,Poor
8171,Emirates,1751,27,130,Delayed,103,Short Haul,Poor
8172,Emirates,6625,134,21,OnTime,-113,Medium Long,Good
8173,Lufthansa,5262,174,132,Delayed,-42,Medium Long,Poor
8174,Delta,2886,167,78,OnTime,-89,Short Haul,Poor
8175,Lufthansa,3184,55,31,Delayed,-24,Medium Long,Poor
8176,Indigo,3095,107,166,Delayed,59,Medium Long,Poor
8177,Emirates,11201,133,26,OnTime,-107,Long Haul,Good
8178,Emirates,6443,33,57,Delayed,24,Medium Long,Poor
8179,Emirates,2201,129,142,OnTime,13,Short Haul,Poor
8180,Emirates,2339,45,35,OnTime,-10,Short Haul,Poor
8181,Delta,7189,35,93,Delayed,58,Long Haul,Poor
8182,Delta,9668,74,109,Delayed,35,Long Haul,Poor
8183,Indigo,2383,54,86,OnTime,32,Short Haul,Poor
8184,Emirates,7672,124,75,OnTime,-49,Long Haul,Poor
8185,Lufthansa,1194,42,88,Delayed,46,Short Haul,Poor
8186,Delta,9842,161,38,OnTime,-123,Long Haul,Poor
8187,Emirates,7026,91,15,OnTime,-76,Long Haul,Good
8188,Delta,1652,39,195,OnTime,156,Short Haul,Poor
8189,Emirates,6633,137,65,OnTime,-72,Medium Long,Poor
8190,Indigo,9009,113,65,OnTime,-48,Long Haul,Poor
8191,Lufthansa,4362,33,57,OnTime,24,Medium Long,Poor
8192,Delta,4819,69,161,Delayed,92,Medium Long,Poor
8193,Delta,7870,150,157,Delayed,7,Long Haul,Poor
8194,Delta,5599,32,125,OnTime,93,Medium Long,Poor
8195,Delta,9550,99,73,OnTime,-26,Long Haul,Poor
8196,Delta,2200,18,0,Delayed,-18,Short Haul,Good
8197,Emirates,3024,72,191,Delayed,119,Medium Long,Poor
8198,Emirates,10781,110,103,Delayed,-7,Long Haul,Poor
8199,Lufthansa,1925,25,34,Delayed,9,Short Haul,Poor
8200,Delta,7392,148,0,OnTime,-148,Long Haul,Good
8201,Delta,10205,107,110,Delayed,3,Long Haul,Poor
8202,Delta,915,49,73,Delayed,24,Short Haul,Poor
8203,Lufthansa,11516,80,122,Delayed,42,Long Haul,Poor
8204,Delta,8215,12,64,OnTime,52,Long Haul,Poor
8205,Emirates,2777,18,161,Delayed,143,Short Haul,Poor
8206,Indigo,4857,110,102,Delayed,-8,Medium Long,Poor
8207,Delta,3047,67,121,OnTime,54,Medium Long,Poor
8208,Indigo,6416,55,7,OnTime,-48,Medium Long,Good
8209,Delta,11345,23,196,Delayed,173,Long Haul,Poor
8210,Lufthansa,7987,154,51,OnTime,-103,Long Haul,Poor
8211,Indigo,4901,135,89,OnTime,-46,Medium Long,Poor
8212,Lufthansa,5727,117,16,Delayed,-101,Medium Long,Good
8213,Lufthansa,7060,148,108,OnTime,-40,Long Haul,Poor
8214,Indigo,11936,93,173,Delayed,80,Long Haul,Poor
8215,Delta,6344,51,195,Delayed,144,Medium Long,Poor
8216,Emirates,7401,165,120,Delayed,-45,Long Haul,Poor
8217,Lufthansa,3281,96,133,Delayed,37,Medium Long,Poor
8218,Lufthansa,10251,51,182,Delayed,131,Long Haul,Poor
8219,Indigo,1230,177,98,OnTime,-79,Short Haul,Poor
8220,Delta,9754,141,182,Delayed,41,Long Haul,Poor
8221,Indigo,3513,16,77,OnTime,61,Medium Long,Poor
8222,Delta,10686,131,107,OnTime,-24,Long Haul,Poor
8223,Delta,7037,9,192,Delayed,183,Long Haul,Poor
8224,Delta,577,129,186,Delayed,57,Short Haul,Poor
8225,Indigo,3867,6,158,Delayed,152,Medium Long,Poor
8226,Emirates,7920,92,47,OnTime,-45,Long Haul,Poor
8227,Lufthansa,1017,11,3,OnTime,-8,Short Haul,Good
8228,Emirates,5951,1,48,Delayed,47,Medium Long,Poor
8229,Indigo,10059,19,70,Delayed,51,Long Haul,Poor
8230,Indigo,3260,30,45,OnTime,15,Medium Long,Poor
8231,Delta,3298,108,114,Delayed,6,Medium Long,Poor
8232,Delta,6078,98,98,OnTime,0,Medium Long,Poor
8233,Emirates,7840,19,126,OnTime,107,Long Haul,Poor
8234,Lufthansa,9805,31,39,OnTime,8,Long Haul,Poor
8235,Emirates,8035,87,28,OnTime,-59,Long Haul,Good
8236,Lufthansa,11583,178,190,Delayed,12,Long Haul,Poor
8237,Delta,7640,15,94,Delayed,79,Long Haul,Poor
8238,Emirates,11842,64,161,OnTime,97,Long Haul,Poor
8239,Delta,10911,57,23,Delayed,-34,Long Haul,Good
8240,Emirates,2056,13,169,Delayed,156,Short Haul,Poor
8241,Lufthansa,3900,175,51,OnTime,-124,Medium Long,Poor
8242,Lufthansa,8818,100,116,Delayed,16,Long Haul,Poor
8243,Lufthansa,5635,5,9,Delayed,4,Medium Long,Good
8244,Delta,10792,96,83,Delayed,-13,Long Haul,Poor
8245,Emirates,4688,132,119,OnTime,-13,Medium Long,Poor
8246,Lufthansa,2493,146,2,Delayed,-144,Short Haul,Good
8247,Indigo,1229,100,144,OnTime,44,Short Haul,Poor
8248,Delta,1309,12,60,OnTime,48,Short Haul,Poor
8249,Lufthansa,7745,157,43,OnTime,-114,Long Haul,Poor
8250,Delta,2996,38,130,Delayed,92,Short Haul,Poor
8251,Emirates,571,38,98,OnTime,60,Short Haul,Poor
8252,Delta,6406,46,107,OnTime,61,Medium Long,Poor
8253,Emirates,976,110,125,Delayed,15,Short Haul,Poor
8254,Emirates,1614,80,160,Delayed,80,Short Haul,Poor
8255,Emirates,3148,74,9,OnTime,-65,Medium Long,Good
8256,Indigo,9827,131,198,OnTime,67,Long Haul,Poor
8257,Lufthansa,8980,119,186,OnTime,67,Long Haul,Poor
8258,Lufthansa,11138,110,182,Delayed,72,Long Haul,Poor
8259,Delta,6517,151,132,Delayed,-19,Medium Long,Poor
8260,Delta,11484,22,77,Delayed,55,Long Haul,Poor
8261,Indigo,4949,11,165,OnTime,154,Medium Long,Poor
8262,Lufthansa,11431,140,98,OnTime,-42,Long Haul,Poor
